"","brand","store","week","sales_","count","price_","prom_","cost_","brand_name","size","avoutprice"
"7492",11,111,12,1,24038,4.49,0,1.92,"Store Brand 100",100,0.0083252
"7493",11,111,13,1,25030,5.29,0,2.02,"Store Brand 100",100,0.0093937
"7494",11,111,14,1,26358,4.49,0,1.92,"Store Brand 100",100,0.0066866
"7495",11,111,15,3,24285,5.36,0,2.07,"Store Brand 100",100,0.0086158
"7496",11,111,16,2,24234,5.49,0,2.18,"Store Brand 100",100,0.0053364
"7497",11,111,17,1,22435,4.49,0,1.92,"Store Brand 100",100,0.0008354
"7498",11,111,18,1,21713,5.49,0,2.18,"Store Brand 100",100,0.0092575
"7499",11,111,19,2,21830,4.59,0,2.18,"Store Brand 100",100,0.0033396
"7500",11,111,2,1,28464,4.49,0,1.92,"Store Brand 100",100,0.0045432
"7501",11,111,20,1,23446,4.49,0,1.92,"Store Brand 100",100,0.0013403
"7502",11,111,21,1,28600,4.79,0,2.02,"Store Brand 100",100,0.0051177
"7503",11,111,22,1,22370,4.59,0,2.18,"Store Brand 100",100,0.0073046
"7504",11,111,23,2,22555,4.69,0,2.1,"Store Brand 100",100,0.0012179
"7505",11,111,24,1,22756,4.79,0,2.02,"Store Brand 100",100,0.0008445
"7506",11,111,25,1,21750,4.59,0,2.18,"Store Brand 100",100,0.0078209
"7507",11,111,26,1,23271,4.49,0,1.92,"Store Brand 100",100,0.0041528
"7508",11,111,27,1,21044,3.99,1,2.02,"Store Brand 100",100,0.0012524
"7509",11,111,28,1,22893,4.49,0,1.92,"Store Brand 100",100,0.0037913
"7510",11,111,29,2,23136,4.69,0,2.1,"Store Brand 100",100,0.0027172
"7511",11,111,3,1,28464,4.49,0,1.92,"Store Brand 100",100,0.0010484
"7512",11,111,30,1,25689,4.59,1,2.18,"Store Brand 100",100,0.0047773
"7513",11,111,31,1,20729,4.59,0,2.18,"Store Brand 100",100,0.0053743
"7514",11,111,32,1,20316,4.49,0,1.92,"Store Brand 100",100,0.0003326
"7515",11,111,33,1,25287,4.39,0,2.02,"Store Brand 100",100,0.0048266
"7516",11,111,34,2,25055,4.59,0,2.18,"Store Brand 100",100,0.0055146
"7517",11,111,35,4,22721,3.19,0,1.2,"Store Brand 100",100,0.0072664
"7518",11,111,36,1,25316,3.19,0,1.2,"Store Brand 100",100,0.0016921
"7519",11,111,37,3,21749,3.46,0.67,1.47,"Store Brand 100",100,0.0016293
"7520",11,111,38,1,23280,4.49,0,1.92,"Store Brand 100",100,0.0021903
"7521",11,111,39,1,21807,3.19,0,1.2,"Store Brand 100",100,0.0035498
"7522",11,111,4,1,23627,4.49,0,1.92,"Store Brand 100",100,0.0003495
"7523",11,111,40,4,20205,4.14,0,1.86,"Store Brand 100",100,0.0001959
"7524",11,111,41,4,33887,4.24,0,1.93,"Store Brand 100",100,0.0004193
"7525",11,111,42,5,19243,3.19,0,1.2,"Store Brand 100",100,0.007221
"7526",11,111,43,5,27773,3.19,0,1.2,"Store Brand 100",100,0.0031985
"7527",11,111,44,2,25910,3.89,0,1.69,"Store Brand 100",100,0.0066367
"7528",11,111,45,3,26151,3.99,0,1.75,"Store Brand 100",100,0.0024464
"7529",11,111,46,3,21970,3.19,0,1.2,"Store Brand 100",100,0.0055131
"7530",11,111,47,3,20290,3.66,0.67,1.53,"Store Brand 100",100,0.0004203
"7531",11,111,48,3,28637,4.06,0.33,1.8,"Store Brand 100",100,0.0034144
"7532",11,111,5,1,23587,4.49,0,1.92,"Store Brand 100",100,0.0023299
"7533",11,111,6,1,24378,4.49,0,1.92,"Store Brand 100",100,0.0018639
"7534",11,111,7,1,24174,4.49,0,1.92,"Store Brand 100",100,0.0003495
"7535",11,111,8,2,25947,5.29,0,2.02,"Store Brand 100",100,0.0049651
"7536",11,111,9,6,27673,5.29,1,2.1,"Store Brand 100",100,0.0064639
"7537",11,112,1,1,26797,4.49,0,1.92,"Store Brand 100",100,0.0039608
"7538",11,112,10,15,28223,5.28,1,2.09,"Store Brand 100",100,0.0072275
"7539",11,112,11,7,26542,5.15,0,2.04,"Store Brand 100",100,0.0068132
"7540",11,112,12,9,27505,5.22,0,2.07,"Store Brand 100",100,0.0086955
"7541",11,112,13,11,26604,5.31,0,2.11,"Store Brand 100",100,0.0059279
"7542",11,112,14,16,29027,5.27,0,2.09,"Store Brand 100",100,0.0020748
"7543",11,112,15,9,27570,5.31,0,2.11,"Store Brand 100",100,0.0006665
"7544",11,112,16,14,29072,5.26,0,2.09,"Store Brand 100",100,0.0028363
"7545",11,112,17,20,29339,5.23,0,2.08,"Store Brand 100",100,0.003584
"7546",11,112,18,14,29115,5.2,0,2.07,"Store Brand 100",100,0.0064409
"7547",11,112,19,11,29199,4.7,0,2.09,"Store Brand 100",100,0.0045604
"7548",11,112,2,1,25370,4.49,0,1.92,"Store Brand 100",100,0.0030288
"7549",11,112,20,15,28339,4.72,0,2.07,"Store Brand 100",100,0.0014568
"7550",11,112,21,18,32119,4.75,0,2.06,"Store Brand 100",100,0.0074371
"7551",11,112,22,10,27930,4.65,0,2.13,"Store Brand 100",100,0.0028073
"7552",11,112,23,12,27717,4.76,0,2.05,"Store Brand 100",100,0.0047269
"7553",11,112,24,22,27840,4.72,0,2.08,"Store Brand 100",100,0.0025328
"7554",11,112,25,20,28529,4.75,0,2.05,"Store Brand 100",100,0.0080624
"7555",11,112,26,29,28417,3.99,0.41,2.11,"Store Brand 100",100,0.0046833
"7556",11,112,27,26,28099,3.9,0.88,2,"Store Brand 100",100,0.0042285
"7557",11,112,28,20,27518,3.83,0.65,1.88,"Store Brand 100",100,0.0046027
"7558",11,112,29,23,28403,4.63,0.09,1.96,"Store Brand 100",100,0.0033913
"7559",11,112,3,1,24801,4.49,0,1.92,"Store Brand 100",100,0.0043103
"7560",11,112,30,13,29567,4.39,1,1.86,"Store Brand 100",100,0.0056651
"7561",11,112,31,10,27015,4.51,0,2.03,"Store Brand 100",100,0.0008907
"7562",11,112,32,25,27843,4.02,0,1.71,"Store Brand 100",100,0.0074486
"7563",11,112,33,23,26814,3.76,0,1.59,"Store Brand 100",100,0.0010713
"7564",11,112,34,24,28022,3.75,0,1.58,"Store Brand 100",100,0.0025725
"7565",11,112,35,10,26378,3.71,0,1.56,"Store Brand 100",100,0.0068391
"7566",11,112,36,10,26378,3.71,0,1.56,"Store Brand 100",100,0.0075409
"7567",11,112,37,17,27459,3.7,0.53,1.62,"Store Brand 100",100,0.0064946
"7568",11,112,38,21,28194,4.07,0,1.8,"Store Brand 100",100,0.0067652
"7569",11,112,39,23,26246,3.89,0,1.68,"Store Brand 100",100,0.0019723
"7570",11,112,4,1,25529,4.49,0,1.92,"Store Brand 100",100,0.0069896
"7571",11,112,40,26,25922,3.84,0,1.65,"Store Brand 100",100,0.0007446
"7572",11,112,41,20,33693,3.94,0,1.72,"Store Brand 100",100,0.0037818
"7573",11,112,42,17,24776,4,0,1.76,"Store Brand 100",100,0.0011351
"7574",11,112,43,15,27091,4.15,0,1.86,"Store Brand 100",100,0.0009535
"7575",11,112,44,21,27043,4.02,0,1.77,"Store Brand 100",100,0.0038684
"7576",11,112,45,14,28348,4.08,0,1.81,"Store Brand 100",100,0.0009556
"7577",11,112,46,10,27750,4.41,0,2.04,"Store Brand 100",100,0.0017547
"7578",11,112,47,10,27750,4.41,0,2.04,"Store Brand 100",100,0.000598
"7579",11,112,48,21,24946,4.13,0.14,1.85,"Store Brand 100",100,0.0041398
"7580",11,112,5,1,25980,4.49,0,1.92,"Store Brand 100",100,0.007805
"7581",11,112,6,1,26560,4.49,0,1.92,"Store Brand 100",100,0.0029123
"7582",11,112,7,1,25739,4.49,0,1.92,"Store Brand 100",100,0.0019804
"7583",11,112,8,1,25739,4.49,0,1.92,"Store Brand 100",100,0.0038508
"7584",11,112,9,40,28092,5.25,1,2.08,"Store Brand 100",100,0.0032089
"7585",11,113,1,1,20809,4.49,0,1.92,"Store Brand 100",100,0.0057082
"7586",11,113,10,1,22147,4.49,0,1.92,"Store Brand 100",100,0.007111
"7587",11,113,11,1,19699,4.49,0,1.92,"Store Brand 100",100,0.0086716
"7588",11,113,12,1,19699,4.49,0,1.92,"Store Brand 100",100,0.001674
"7589",11,113,13,1,19699,4.49,0,1.92,"Store Brand 100",100,0.0020971
"7590",11,113,14,1,19699,4.49,0,1.92,"Store Brand 100",100,0.0005093
"7591",11,113,15,1,19699,4.49,0,1.92,"Store Brand 100",100,0.0051753
"7592",11,113,16,6,22369,5.36,0,2.07,"Store Brand 100",100,0.0035085
"7593",11,113,17,5,21757,5.41,0,2.11,"Store Brand 100",100,0.0098947
"7594",11,113,18,4,21486,5.29,0,2.02,"Store Brand 100",100,0.0053429
"7595",11,113,19,5,21863,4.79,0,2.02,"Store Brand 100",100,0.0001238
"7596",11,113,2,1,19595,4.49,0,1.92,"Store Brand 100",100,0.0058247
"7597",11,113,20,5,21849,4.75,0,2.05,"Store Brand 100",100,0.0041354
"7598",11,113,21,5,25834,4.75,0,2.05,"Store Brand 100",100,0.0077988
"7599",11,113,22,3,17878,4.72,0,2.07,"Store Brand 100",100,0.005963
"7600",11,113,23,5,20454,4.71,0,2.08,"Store Brand 100",100,0.0041172
"7601",11,113,24,6,21013,4.79,0,2.02,"Store Brand 100",100,0.0028999
"7602",11,113,25,4,20795,4.74,0,2.06,"Store Brand 100",100,0.0085447
"7603",11,113,26,16,20489,3.99,0.5,2.1,"Store Brand 100",100,0.0021929
"7604",11,113,27,10,19978,3.99,1,2.08,"Store Brand 100",100,0.0049407
"7605",11,113,28,7,20028,3.99,1,2.02,"Store Brand 100",100,0.0052969
"7606",11,113,29,1,21088,4.49,0,1.92,"Store Brand 100",100,0.0037267
"7607",11,113,3,1,19097,4.49,0,1.92,"Store Brand 100",100,0.0041938
"7608",11,113,30,4,22171,4.69,1,2.1,"Store Brand 100",100,0.0067504
"7609",11,113,31,10,19781,4.71,0,2.08,"Store Brand 100",100,0.0023574
"7610",11,113,32,6,19955,4.66,0,2.13,"Store Brand 100",100,0.0055159
"7611",11,113,33,6,20393,4.49,0,2.1,"Store Brand 100",100,0.0074807
"7612",11,113,34,1,21687,4.59,0,2.18,"Store Brand 100",100,0.0047754
"7613",11,113,35,5,19693,4.47,0,2.08,"Store Brand 100",100,0.0006305
"7614",11,113,36,3,20353,4.52,0,2.13,"Store Brand 100",100,0.0070861
"7615",11,113,37,9,20298,3.52,0.67,1.53,"Store Brand 100",100,0.0004014
"7616",11,113,38,2,22029,3.79,0,1.61,"Store Brand 100",100,0.003252
"7617",11,113,39,6,20344,3.86,0,1.66,"Store Brand 100",100,0.0021854
"7618",11,113,4,1,19910,4.49,0,1.92,"Store Brand 100",100,0.0075721
"7619",11,113,40,1,17808,4.59,0,2.18,"Store Brand 100",100,0.003308
"7620",11,113,41,5,26018,4.39,0,2.02,"Store Brand 100",100,0.0040817
"7621",11,113,42,5,15024,4.19,0,1.89,"Store Brand 100",100,0.0023792
"7622",11,113,43,10,22695,4.09,0,1.82,"Store Brand 100",100,0.0052879
"7623",11,113,44,7,21326,4.08,0,1.81,"Store Brand 100",100,0.0032413
"7624",11,113,45,6,22086,3.62,0,1.5,"Store Brand 100",100,0.0051379
"7625",11,113,46,6,21856,4.19,0,1.89,"Store Brand 100",100,0.0022686
"7626",11,113,47,11,19598,3.88,0.45,1.68,"Store Brand 100",100,0.0053867
"7627",11,113,48,5,20917,4.47,0.4,2.08,"Store Brand 100",100,0.0056908
"7628",11,113,5,1,20146,4.49,0,1.92,"Store Brand 100",100,0.0051257
"7629",11,113,6,1,21211,4.49,0,1.92,"Store Brand 100",100,0.0067566
"7630",11,113,7,1,20246,4.49,0,1.92,"Store Brand 100",100,0.0017474
"7631",11,113,8,1,19739,4.49,0,1.92,"Store Brand 100",100,0.0007218
"7632",11,113,9,1,23607,4.49,0,1.92,"Store Brand 100",100,0.0028392
"7633",11,114,1,1,28271,4.49,0,1.92,"Store Brand 100",100,0.0020969
"7634",11,114,10,1,30147,4.49,0,1.92,"Store Brand 100",100,0.0006429
"7635",11,114,11,3,25527,5.09,0,2.02,"Store Brand 100",100,0.0091729
"7636",11,114,12,3,26946,5.22,0,2.07,"Store Brand 100",100,0.0058327
"7637",11,114,13,1,26825,4.49,0,1.92,"Store Brand 100",100,0.0042835
"7638",11,114,14,6,29368,5.16,0,2.05,"Store Brand 100",100,0.0049755
"7639",11,114,15,6,27083,5.09,0,2.02,"Store Brand 100",100,0.0029237
"7640",11,114,16,2,28223,5.09,0,2.02,"Store Brand 100",100,0.0057582
"7641",11,114,17,2,28223,5.09,0,2.02,"Store Brand 100",100,0.0038622
"7642",11,114,18,3,26340,5.22,0,2.07,"Store Brand 100",100,0.0016732
"7643",11,114,19,3,28702,4.79,0,2.02,"Store Brand 100",100,0.0083709
"7644",11,114,2,1,28871,4.49,0,1.92,"Store Brand 100",100,0.0047762
"7645",11,114,20,2,27769,4.59,0,2.18,"Store Brand 100",100,0.006706
"7646",11,114,21,8,35891,4.67,0,2.12,"Store Brand 100",100,0.000488
"7647",11,114,22,6,26483,4.66,0,2.13,"Store Brand 100",100,0.0054817
"7648",11,114,23,7,26302,4.68,0,2.11,"Store Brand 100",100,0.0007304
"7649",11,114,24,6,26456,4.69,0,2.1,"Store Brand 100",100,0.0031432
"7650",11,114,25,16,26193,4.72,0,2.08,"Store Brand 100",100,0.0049591
"7651",11,114,26,14,26766,3.99,0.14,2.15,"Store Brand 100",100,0.0061638
"7652",11,114,27,12,20807,3.99,1,2.11,"Store Brand 100",100,0.0038144
"7653",11,114,28,19,25854,3.65,0.16,1.74,"Store Brand 100",100,0.0069055
"7654",11,114,29,17,26178,4.07,0.41,1.73,"Store Brand 100",100,0.0056955
"7655",11,114,3,1,25624,4.49,0,1.92,"Store Brand 100",100,0.0001165
"7656",11,114,30,7,28854,4.65,1,2.13,"Store Brand 100",100,0.0023133
"7657",11,114,31,14,24598,4.06,0,1.7,"Store Brand 100",100,0.0045933
"7658",11,114,32,20,24877,4.08,0,1.75,"Store Brand 100",100,0.0071318
"7659",11,114,33,9,25874,3.95,0,1.73,"Store Brand 100",100,0.0007794
"7660",11,114,34,22,27026,3.6,0,1.48,"Store Brand 100",100,0.0006354
"7661",11,114,35,15,25429,3.44,0,1.37,"Store Brand 100",100,0.0030184
"7662",11,114,36,15,25496,4.15,0,1.86,"Store Brand 100",100,0.0013689
"7663",11,114,37,12,25746,4.31,0.17,2,"Store Brand 100",100,0.0057051
"7664",11,114,38,22,26516,4.07,0,1.81,"Store Brand 100",100,0.0069847
"7665",11,114,39,10,20963,3.83,0,1.64,"Store Brand 100",100,0.0060029
"7666",11,114,4,1,27456,4.49,0,1.92,"Store Brand 100",100,0.0013979
"7667",11,114,40,5,24338,4.43,0,2.05,"Store Brand 100",100,0.0053193
"7668",11,114,41,19,34273,3.7,0,1.55,"Store Brand 100",100,0.0034787
"7669",11,114,42,14,23807,3.89,0,1.68,"Store Brand 100",100,0.0068046
"7670",11,114,43,21,29165,4.01,0,1.77,"Store Brand 100",100,0.0011584
"7671",11,114,44,21,27495,4.2,0,1.9,"Store Brand 100",100,0.0048784
"7672",11,114,45,12,28722,3.86,0,1.66,"Store Brand 100",100,0.0052318
"7673",11,114,46,24,29351,3.76,0,1.59,"Store Brand 100",100,0.0072428
"7674",11,114,47,24,29351,3.76,0,1.59,"Store Brand 100",100,0.0073627
"7675",11,114,48,13,29519,3.88,0.23,1.68,"Store Brand 100",100,0.0004232
"7676",11,114,5,1,26978,4.49,0,1.92,"Store Brand 100",100,0.0059412
"7677",11,114,6,1,28203,4.49,0,1.92,"Store Brand 100",100,0.0011649
"7678",11,114,7,1,27264,4.49,0,1.92,"Store Brand 100",100,0.0012814
"7679",11,114,8,1,27621,4.49,0,1.92,"Store Brand 100",100,0.0051024
"7680",11,114,9,1,30147,4.49,0,1.92,"Store Brand 100",100,0.0051299
"7681",11,115,1,1,17577,4.49,0,1.92,"Store Brand 100",100,0.0037278
"7682",11,115,10,14,19019,5.29,1,2.1,"Store Brand 100",100,0.004426
"7683",11,115,11,8,16817,5.44,0,2.14,"Store Brand 100",100,0.006672
"7684",11,115,12,5,17044,5.33,0,2.05,"Store Brand 100",100,0.0065174
"7685",11,115,13,2,16916,5.29,0,2.02,"Store Brand 100",100,0.0065766
"7686",11,115,14,16,18539,5.39,0,2.1,"Store Brand 100",100,0.0069403
"7687",11,115,15,14,17038,5.43,0,2.13,"Store Brand 100",100,0.0002693
"7688",11,115,16,14,18767,5.42,0,2.12,"Store Brand 100",100,0.0077814
"7689",11,115,17,10,18306,5.41,0,2.11,"Store Brand 100",100,0.0027777
"7690",11,115,18,2,17865,5.39,0,2.1,"Store Brand 100",100,0.003315
"7691",11,115,19,8,18496,4.62,0,2.16,"Store Brand 100",100,0.0012604
"7692",11,115,2,1,16282,4.49,0,1.92,"Store Brand 100",100,0.0034948
"7693",11,115,20,9,17294,4.77,0,2.04,"Store Brand 100",100,0.0034032
"7694",11,115,21,8,21327,4.74,0,2.06,"Store Brand 100",100,0.0017025
"7695",11,115,22,8,17049,4.77,0,2.04,"Store Brand 100",100,0.0069369
"7696",11,115,23,16,17288,4.72,0,2.08,"Store Brand 100",100,0.0026755
"7697",11,115,24,13,16061,4.51,0,1.92,"Store Brand 100",100,0.0060639
"7698",11,115,25,13,17826,4.27,0,1.79,"Store Brand 100",100,0.0072784
"7699",11,115,26,23,17084,3.92,0.48,2.02,"Store Brand 100",100,0.0073941
"7700",11,115,27,26,16940,3.9,0.88,1.99,"Store Brand 100",100,0.004529
"7701",11,115,28,25,17366,3.83,0.68,1.88,"Store Brand 100",100,0.0028911
"7702",11,115,29,31,18534,4.25,0.32,1.77,"Store Brand 100",100,0.0003246
"7703",11,115,3,1,15914,4.49,0,1.92,"Store Brand 100",100,0.008038
"7704",11,115,30,21,18964,4.16,1,1.72,"Store Brand 100",100,0.007523
"7705",11,115,31,14,16571,3.5,0,1.4,"Store Brand 100",100,0.0066541
"7706",11,115,32,18,16978,4.11,0,1.75,"Store Brand 100",100,0.0010178
"7707",11,115,33,9,16864,3.77,0,1.6,"Store Brand 100",100,0.0072682
"7708",11,115,34,15,17606,3.78,0,1.6,"Store Brand 100",100,0.0027823
"7709",11,115,35,14,16483,3.9,0,1.69,"Store Brand 100",100,0.0067379
"7710",11,115,36,26,16536,3.8,0,1.62,"Store Brand 100",100,0.0020865
"7711",11,115,37,41,16955,3.2,0.85,1.32,"Store Brand 100",100,0.0045601
"7712",11,115,38,19,18046,4.2,0,1.9,"Store Brand 100",100,0.0030267
"7713",11,115,39,17,16018,4.32,0,1.98,"Store Brand 100",100,0.0020733
"7714",11,115,4,1,15960,4.49,0,1.92,"Store Brand 100",100,0.0044267
"7715",11,115,40,15,14573,4.42,0,2.05,"Store Brand 100",100,0.0006299
"7716",11,115,41,26,22717,4.01,0,1.76,"Store Brand 100",100,0.0002179
"7717",11,115,42,8,15545,4.02,0,1.77,"Store Brand 100",100,0.0055577
"7718",11,115,43,23,18120,4.09,0,1.82,"Store Brand 100",100,0.0017746
"7719",11,115,44,11,17779,3.92,0,1.7,"Store Brand 100",100,0.0041878
"7720",11,115,45,24,19184,3.7,0,1.55,"Store Brand 100",100,0.0039784
"7721",11,115,46,16,20742,4.18,0,1.88,"Store Brand 100",100,0.00488
"7722",11,115,47,18,18449,4.25,0.17,1.93,"Store Brand 100",100,0.005593
"7723",11,115,48,22,16942,3.98,0.14,1.74,"Store Brand 100",100,0.0012682
"7724",11,115,5,1,16631,4.49,0,1.92,"Store Brand 100",100,0.0060576
"7725",11,115,6,1,16631,4.49,0,1.92,"Store Brand 100",100,0.008271
"7726",11,115,7,1,16631,4.49,0,1.92,"Store Brand 100",100,0.004564
"7727",11,115,8,1,15928,4.49,0,1.92,"Store Brand 100",100,0.0090354
"7728",11,115,9,1,15928,4.49,0,1.92,"Store Brand 100",100,0.0043551
"7729",11,116,1,1,15246,4.49,0,1.92,"Store Brand 100",100,0.0047762
"7730",11,116,10,12,16350,5.29,1,2.1,"Store Brand 100",100,0.0005057
"7731",11,116,11,4,15518,5.29,0,2.02,"Store Brand 100",100,0.0016467
"7732",11,116,12,5,16272,5.29,0,2.02,"Store Brand 100",100,0.0051441
"7733",11,116,13,5,16048,5.29,0,2.02,"Store Brand 100",100,0.0084682
"7734",11,116,14,5,16048,5.29,0,2.02,"Store Brand 100",100,0.0068031
"7735",11,116,15,5,16048,5.29,0,2.02,"Store Brand 100",100,0.0023877
"7736",11,116,16,3,16777,5.29,0,2.02,"Store Brand 100",100,0.0012586
"7737",11,116,17,3,17050,5.29,0,2.02,"Store Brand 100",100,0.0048097
"7738",11,116,18,5,16856,5.29,0,2.02,"Store Brand 100",100,0.0065758
"7739",11,116,19,9,16916,4.77,0,2.04,"Store Brand 100",100,0
"7740",11,116,2,1,14974,4.49,0,1.92,"Store Brand 100",100,0.0075721
"7741",11,116,20,5,16797,4.63,0,2.15,"Store Brand 100",100,0.003527
"7742",11,116,21,13,18859,4.71,0,2.08,"Store Brand 100",100,0.0060893
"7743",11,116,22,6,16605,4.72,0,2.07,"Store Brand 100",100,0.0052401
"7744",11,116,23,11,16387,4.68,0,2.11,"Store Brand 100",100,0.0076395
"7745",11,116,24,11,16767,4.74,0,2.06,"Store Brand 100",100,0.0037548
"7746",11,116,25,12,16431,4.66,0,2.13,"Store Brand 100",100,0.0047191
"7747",11,116,26,13,17905,3.99,0.46,2.11,"Store Brand 100",100,0.0014742
"7748",11,116,27,7,15873,3.99,1,2.09,"Store Brand 100",100,0.0040215
"7749",11,116,28,19,16349,3.78,0.53,1.84,"Store Brand 100",100,0.002602
"7750",11,116,29,12,16631,3.99,0.5,1.61,"Store Brand 100",100,0.0017007
"7751",11,116,3,1,14619,4.49,0,1.92,"Store Brand 100",100,0.0024464
"7752",11,116,30,47,17172,3.78,1,1.53,"Store Brand 100",100,0.0009893
"7753",11,116,31,23,15811,3.94,0,1.61,"Store Brand 100",100,0.0039372
"7754",11,116,32,23,15786,3.98,0,1.66,"Store Brand 100",100,0.0077711
"7755",11,116,33,15,16169,3.87,0,1.67,"Store Brand 100",100,0.0056983
"7756",11,116,34,12,17193,4.04,0,1.79,"Store Brand 100",100,0.0056337
"7757",11,116,35,11,15695,4.34,0,1.99,"Store Brand 100",100,0.0005179
"7758",11,116,36,12,15771,3.91,0,1.69,"Store Brand 100",100,0.0061344
"7759",11,116,37,15,16248,3.92,0.4,1.77,"Store Brand 100",100,0.0061827
"7760",11,116,38,15,16703,4.11,0,1.83,"Store Brand 100",100,0.0037584
"7761",11,116,39,6,15092,4.09,0,1.83,"Store Brand 100",100,0.0066902
"7762",11,116,4,1,14885,4.49,0,1.92,"Store Brand 100",100,0.0053587
"7763",11,116,40,14,14788,4.05,0,1.79,"Store Brand 100",100,0.002992
"7764",11,116,41,13,19583,4.07,0,1.8,"Store Brand 100",100,0.0013813
"7765",11,116,42,8,14083,3.97,0,1.73,"Store Brand 100",100,0.0027888
"7766",11,116,43,14,17131,3.92,0,1.7,"Store Brand 100",100,0.0056153
"7767",11,116,44,5,16144,4.19,0,1.89,"Store Brand 100",100,0.0056158
"7768",11,116,45,15,17092,4.19,0,1.89,"Store Brand 100",100,0.0015899
"7769",11,116,46,7,21143,4.22,0,1.9,"Store Brand 100",100,0.0044836
"7770",11,116,47,16,15523,4.3,0.13,1.97,"Store Brand 100",100,0.0028617
"7771",11,116,48,15,16293,3.99,0.4,1.76,"Store Brand 100",100,0.0042469
"7772",11,116,5,1,13536,4.49,0,1.92,"Store Brand 100",100,0.008271
"7773",11,116,6,1,15732,4.49,0,1.92,"Store Brand 100",100,0.0020969
"7774",11,116,7,1,14999,4.49,0,1.92,"Store Brand 100",100,0.0037278
"7775",11,116,8,10,15185,5.37,0,2.08,"Store Brand 100",100,0.0047093
"7776",11,116,9,29,17181,5.27,1,2.09,"Store Brand 100",100,0.001962
"7777",11,117,1,1,14628,4.49,0,1.92,"Store Brand 100",100,0.0052422
"7778",11,117,10,1,15401,4.49,0,1.92,"Store Brand 100",100,0.0012796
"7779",11,117,11,1,14695,4.49,0,1.92,"Store Brand 100",100,0.0010435
"7780",11,117,12,1,14713,4.49,0,1.92,"Store Brand 100",100,0.0090865
"7781",11,117,13,1,14713,4.49,0,1.92,"Store Brand 100",100,0.0036326
"7782",11,117,14,1,14713,4.49,0,1.92,"Store Brand 100",100,0.0042942
"7783",11,117,15,1,14713,4.49,0,1.92,"Store Brand 100",100,0.007823
"7784",11,117,16,7,13299,5.38,0,2.09,"Store Brand 100",100,0.0067076
"7785",11,117,17,7,15713,5.43,0,2.13,"Store Brand 100",100,0.0020779
"7786",11,117,18,4,13865,5.34,0,2.06,"Store Brand 100",100,0.0008406
"7787",11,117,19,9,15480,4.66,0,2.13,"Store Brand 100",100,0.0007527
"7788",11,117,2,1,14374,4.49,0,1.92,"Store Brand 100",100,0.0074556
"7789",11,117,20,9,15259,4.68,0,2.11,"Store Brand 100",100,0.002436
"7790",11,117,21,6,17525,4.66,0,2.13,"Store Brand 100",100,0.0037703
"7791",11,117,22,8,15474,4.64,0,2.14,"Store Brand 100",100,0.0039016
"7792",11,117,23,10,14838,4.71,0,2.08,"Store Brand 100",100,0.0067973
"7793",11,117,24,10,15576,4.67,0,2.11,"Store Brand 100",100,0.0056955
"7794",11,117,25,7,13305,4.73,0,2.07,"Store Brand 100",100,0.0053252
"7795",11,117,26,10,14664,3.91,0.7,1.97,"Store Brand 100",100,0.0049939
"7796",11,117,27,9,12724,3.99,1,2.09,"Store Brand 100",100,0.0051478
"7797",11,117,28,20,14820,3.67,0.4,1.72,"Store Brand 100",100,0.0012051
"7798",11,117,29,10,15818,3.95,0.5,1.64,"Store Brand 100",100,0.0031806
"7799",11,117,3,1,11910,4.49,0,1.92,"Store Brand 100",100,0.0012814
"7800",11,117,30,6,15977,3.89,1,1.69,"Store Brand 100",100,0.0008884
"7801",11,117,31,3,14451,4.59,0,2.18,"Store Brand 100",100,0.0022383
"7802",11,117,32,7,14260,4.1,0,1.67,"Store Brand 100",100,0.0026861
"7803",11,117,33,9,14868,4.1,0,1.83,"Store Brand 100",100,0.0030543
"7804",11,117,34,10,15947,3.97,0,1.74,"Store Brand 100",100,0.0035226
"7805",11,117,35,6,14195,3.99,0,1.75,"Store Brand 100",100,0.0044055
"7806",11,117,36,3,14666,4.46,0,2.07,"Store Brand 100",100,0.0052855
"7807",11,117,37,19,14977,3.44,0.68,1.47,"Store Brand 100",100,0.0014392
"7808",11,117,38,8,15534,3.99,0,1.75,"Store Brand 100",100,0.0026127
"7809",11,117,39,10,13860,4.23,0,1.92,"Store Brand 100",100,0.0018626
"7810",11,117,4,1,14198,4.49,0,1.92,"Store Brand 100",100,0.0071061
"7811",11,117,40,8,13445,3.64,0,1.51,"Store Brand 100",100,0.002691
"7812",11,117,41,11,17873,4.23,0,1.91,"Store Brand 100",100,0
"7813",11,117,42,3,13060,4.06,0,1.8,"Store Brand 100",100,0.0026835
"7814",11,117,43,7,15402,4.08,0,1.81,"Store Brand 100",100,0.0034938
"7815",11,117,44,11,14817,4.12,0,1.84,"Store Brand 100",100,0.0011195
"7816",11,117,45,15,15546,4.27,0,1.94,"Store Brand 100",100,0.0054303
"7817",11,117,46,10,14955,4.29,0,1.96,"Store Brand 100",100,0.0014257
"7818",11,117,47,9,14172,3.63,0.67,1.51,"Store Brand 100",100,0.0070594
"7819",11,117,48,13,14986,4.28,0.38,1.96,"Store Brand 100",100,0
"7820",11,117,5,1,14614,4.49,0,1.92,"Store Brand 100",100,0.0026793
"7821",11,117,6,1,34844,4.49,0,1.92,"Store Brand 100",100,0.0062906
"7822",11,117,7,1,14487,4.49,0,1.92,"Store Brand 100",100,0.0018639
